GEOID,county_fips,county_name,tract_code,tract_name,year,median_household_income,poverty_rate,bachelors_rate,rent_burden_rate,no_vehicle_rate,total_population,median_age,pct_white_non_hispanic,pct_black,pct_hispanic,pct_asian,pct_other,white_non_hispanic,black_alone,hispanic_latino,asian_alone,other_race,race_total,snap_participation_rate
42039111200,039,Crawford County,111200,Census Tract 1112; Crawford County; Pennsylvania,2023,52679.0,18.5,12.7,24.7,17.9,2380,39.4,98.9,0.0,0.2,0.2,0.7,2354,0,4,4,18,2380,32.9
42039111300,039,Crawford County,111300,Census Tract 1113; Crawford County; Pennsylvania,2023,68016.0,8.5,13.8,10.7,4.3,5306,47.2,95.1,0.2,0.7,0.3,3.7,5045,8,37,17,199,5306,12.8
42039111400,039,Crawford County,111400,Census Tract 1114; Crawford County; Pennsylvania,2023,73856.0,10.8,21.1,5.1,1.9,4446,45.0,97.4,0.0,0.0,0.0,2.6,4332,0,0,0,114,4446,16.2
42039111500,039,Crawford County,111500,Census Tract 1115; Crawford County; Pennsylvania,2023,44267.0,19.6,15.0,23.4,20.4,4828,37.1,85.8,8.3,0.3,1.0,4.6,4141,400,14,47,226,4828,26.1
42039111600,039,Crawford County,111600,Census Tract 1116; Crawford County; Pennsylvania,2023,38631.0,25.8,12.8,20.1,24.9,3670,39.2,93.2,1.7,1.9,0.0,3.2,3420,64,70,0,116,3670,45.8
42039111700,039,Crawford County,111700,Census Tract 1117; Crawford County; Pennsylvania,2023,57652.0,6.0,18.0,15.6,9.9,4788,29.0,85.3,6.0,3.7,2.4,2.6,4086,289,179,114,120,4788,11.0
42039111800,039,Crawford County,111800,Census Tract 1118; Crawford County; Pennsylvania,2023,72884.0,1.8,14.2,10.7,3.4,5281,52.3,92.8,1.2,0.4,1.9,3.7,4899,64,22,98,198,5281,14.8
42039111900,039,Crawford County,111900,Census Tract 1119; Crawford County; Pennsylvania,2023,66512.0,14.7,6.8,12.8,16.7,3450,37.3,95.5,0.3,0.4,0.1,3.7,3294,10,15,5,126,3450,13.6
42039112001,039,Crawford County,112001,Census Tract 1120.01; Crawford County; Pennsylvania,2023,63795.0,10.9,8.7,10.0,4.4,2485,53.7,96.4,0.0,1.9,0.4,1.3,2396,0,48,10,31,2485,17.5
42039112002,039,Crawford County,112002,Census Tract 1120.02; Crawford County; Pennsylvania,2023,53125.0,10.3,8.9,22.4,2.6,1301,60.5,96.4,0.0,2.6,0.0,1.0,1254,0,34,0,13,1301,14.2
42047950100,047,Elk County,950100,Census Tract 9501; Elk County; Pennsylvania,2023,62396.0,12.5,12.0,14.3,5.0,1516,49.6,96.4,0.0,0.3,0.5,2.8,1461,0,4,7,44,1516,10.4
42047950200,047,Elk County,950200,Census Tract 9502; Elk County; Pennsylvania,2023,70324.0,7.7,8.9,11.4,1.4,2918,52.9,97.4,0.0,1.4,0.7,0.5,2841,0,40,21,16,2918,8.6
42047950400,047,Elk County,950400,Census Tract 9504; Elk County; Pennsylvania,2023,52059.0,14.8,19.2,34.3,11.0,3991,44.4,93.3,0.3,0.4,0.4,5.6,3724,13,15,17,222,3991,25.3
42047950500,047,Elk County,950500,Census Tract 9505; Elk County; Pennsylvania,2023,61926.0,9.1,12.7,5.1,6.7,2477,43.4,92.4,0.0,1.7,0.0,5.9,2289,0,41,0,147,2477,18.7
42047950900,047,Elk County,950900,Census Tract 9509; Elk County; Pennsylvania,2023,62568.0,8.2,9.5,6.9,3.3,2252,48.3,97.0,0.0,0.2,0.0,2.8,2185,0,4,0,63,2252,10.5
42047951000,047,Elk County,951000,Census Tract 9510; Elk County; Pennsylvania,2023,75346.0,6.3,11.8,5.2,2.1,4937,47.0,97.8,0.5,0.0,0.9,0.8,4829,26,0,46,36,4937,11.7
42047951100,047,Elk County,951100,Census Tract 9511; Elk County; Pennsylvania,2023,60424.0,12.2,15.1,11.1,12.9,5375,52.9,94.6,0.4,2.2,0.4,2.4,5084,24,120,24,123,5375,22.5
42047951200,047,Elk County,951200,Census Tract 9512; Elk County; Pennsylvania,2023,63942.0,7.4,15.4,16.5,4.9,2005,50.6,92.2,5.0,0.0,0.5,2.3,1849,101,0,11,44,2005,14.4
42047951300,047,Elk County,951300,Census Tract 9513; Elk County; Pennsylvania,2023,69866.0,5.2,12.5,15.6,6.6,5232,47.8,92.3,1.8,1.6,0.0,4.3,4827,93,82,0,230,5232,11.4
42049000100,049,Erie County,000100,Census Tract 1; Erie County; Pennsylvania,2023,14846.0,55.7,14.3,13.2,65.5,1529,62.2,72.3,17.2,7.5,0.8,2.2,1105,263,115,12,34,1529,68.6
42049000200,049,Erie County,000200,Census Tract 2; Erie County; Pennsylvania,2023,73333.0,6.8,23.9,29.6,9.8,3562,54.7,87.5,2.0,3.3,4.4,2.8,3117,71,116,158,100,3562,9.5
42049000300,049,Erie County,000300,Census Tract 3; Erie County; Pennsylvania,2023,36235.0,30.6,15.2,24.9,22.0,3611,25.7,53.8,24.5,7.7,2.4,11.6,1941,885,278,86,421,3611,33.0
42049000400,049,Erie County,000400,Census Tract 4; Erie County; Pennsylvania,2023,38750.0,29.5,13.8,15.6,19.2,1847,43.2,52.4,22.0,11.4,6.2,8.0,967,407,210,115,148,1847,47.8
42049000500,049,Erie County,000500,Census Tract 5; Erie County; Pennsylvania,2023,33547.0,29.3,11.5,31.8,23.6,3178,30.4,42.5,45.6,8.7,0.4,2.8,1350,1449,276,14,89,3178,42.8
42049000600,049,Erie County,000600,Census Tract 6; Erie County; Pennsylvania,2023,46679.0,25.4,16.1,29.5,16.9,3277,27.6,52.8,23.2,17.8,1.8,4.4,1731,760,584,60,142,3277,26.9
42049000700,049,Erie County,000700,Census Tract 7; Erie County; Pennsylvania,2023,35161.0,36.6,11.3,22.6,38.8,2326,33.3,63.5,16.3,13.8,0.0,6.4,1476,378,322,0,150,2326,55.3
42049000800,049,Erie County,000800,Census Tract 8; Erie County; Pennsylvania,2023,27917.0,35.6,9.1,37.0,23.3,1875,33.3,44.5,35.3,7.8,2.0,10.4,835,661,147,38,194,1875,52.3
42049000901,049,Erie County,000901,Census Tract 9.01; Erie County; Pennsylvania,2023,27243.0,11.0,11.0,33.7,22.6,2218,29.5,66.9,15.6,16.2,1.2,0.1,1484,346,359,26,3,2218,15.7
42049000902,049,Erie County,000902,Census Tract 9.02; Erie County; Pennsylvania,2023,20721.0,47.3,21.7,34.0,47.6,2241,22.6,68.2,10.4,12.7,5.4,3.3,1528,234,284,121,74,2241,39.7
42049001000,049,Erie County,001000,Census Tract 10; Erie County; Pennsylvania,2023,43750.0,27.3,24.8,16.8,27.6,3036,30.5,70.1,13.6,6.1,2.3,7.9,2127,413,185,71,240,3036,27.1
42049001100,049,Erie County,001100,Census Tract 11; Erie County; Pennsylvania,2023,47000.0,29.9,11.4,10.3,5.8,3108,33.6,69.8,1.6,18.5,0.0,10.1,2168,49,575,0,316,3108,40.3
42049001200,049,Erie County,001200,Census Tract 12; Erie County; Pennsylvania,2023,24747.0,44.2,5.7,34.7,35.3,2751,35.8,57.8,14.9,7.6,1.2,18.5,1589,409,209,32,512,2751,46.5
42049001300,049,Erie County,001300,Census Tract 13; Erie County; Pennsylvania,2023,24911.0,55.8,6.7,46.3,35.1,1687,26.3,38.7,36.0,17.7,0.0,7.6,653,608,298,0,128,1687,72.3
42049001400,049,Erie County,001400,Census Tract 14; Erie County; Pennsylvania,2023,16435.0,72.8,3.7,30.8,48.9,2279,37.2,53.8,34.9,3.0,5.9,2.4,1226,795,69,134,55,2279,60.1
42049001500,049,Erie County,001500,Census Tract 15; Erie County; Pennsylvania,2023,26650.0,41.8,9.2,14.6,40.1,2797,25.4,24.1,37.3,26.9,2.7,9.0,675,1044,752,76,250,2797,71.0
42049001600,049,Erie County,001600,Census Tract 16; Erie County; Pennsylvania,2023,39397.0,35.6,12.7,17.0,6.0,4055,42.4,64.8,14.1,5.9,9.2,6.0,2628,573,238,374,242,4055,18.4
42049001700,049,Erie County,001700,Census Tract 17; Erie County; Pennsylvania,2023,44657.0,31.4,1.3,48.7,20.0,2516,35.9,49.1,37.2,4.8,2.3,6.6,1235,937,121,57,166,2516,45.1
42049001800,049,Erie County,001800,Census Tract 18; Erie County; Pennsylvania,2023,28426.0,27.5,14.5,50.3,28.3,1985,33.3,30.3,52.6,6.9,4.2,6.0,602,1045,137,83,118,1985,70.9
42049001900,049,Erie County,001900,Census Tract 19; Erie County; Pennsylvania,2023,22050.0,47.8,7.3,31.5,45.1,1718,56.9,82.5,8.8,7.3,1.3,0.1,1417,152,126,22,1,1718,51.6
42049002000,049,Erie County,002000,Census Tract 20; Erie County; Pennsylvania,2023,50839.0,31.4,10.8,28.5,13.1,3183,31.6,67.5,8.0,12.5,4.7,7.3,2150,255,399,151,228,3183,26.6
42049002100,049,Erie County,002100,Census Tract 21; Erie County; Pennsylvania,2023,62972.0,2.6,22.6,18.7,2.4,3563,40.6,89.3,7.2,1.1,0.0,2.4,3180,255,40,0,88,3563,12.6
42049002200,049,Erie County,002200,Census Tract 22; Erie County; Pennsylvania,2023,73523.0,17.8,17.1,27.4,8.8,3675,37.5,79.4,6.8,2.8,0.1,10.9,2919,249,104,2,401,3675,19.8
42049002300,049,Erie County,002300,Census Tract 23; Erie County; Pennsylvania,2023,35692.0,18.8,9.0,27.0,7.9,2330,42.4,82.7,5.2,5.8,0.0,6.3,1927,122,136,0,145,2330,26.8
42049002400,049,Erie County,002400,Census Tract 24; Erie County; Pennsylvania,2023,50625.0,18.0,16.9,30.6,7.4,3239,29.8,67.3,3.9,9.2,0.0,19.6,2181,127,299,0,632,3239,24.2
42049002500,049,Erie County,002500,Census Tract 25; Erie County; Pennsylvania,2023,46033.0,21.0,17.1,31.6,22.0,2373,35.4,56.6,18.7,7.6,1.6,15.5,1343,443,180,39,368,2373,45.9
42049002600,049,Erie County,002600,Census Tract 26; Erie County; Pennsylvania,2023,53639.0,17.3,14.6,30.6,2.4,3966,38.2,70.5,9.4,9.1,3.6,7.4,2797,373,360,142,294,3966,22.4
42049002700,049,Erie County,002700,Census Tract 27; Erie County; Pennsylvania,2023,57292.0,7.0,12.6,10.9,4.7,6558,39.8,78.5,8.5,9.2,0.1,3.7,5146,555,605,7,245,6558,16.2
42049002800,049,Erie County,002800,Census Tract 28; Erie County; Pennsylvania,2023,61438.0,12.3,23.2,25.2,6.9,6617,29.5,81.8,4.0,2.8,3.5,7.9,5415,263,184,231,524,6617,9.3
42049002900,049,Erie County,002900,Census Tract 29; Erie County; Pennsylvania,2023,95395.0,3.6,28.0,6.7,1.9,2787,48.3,92.4,2.4,1.9,0.6,2.7,2576,66,54,17,74,2787,5.8
42049003000,049,Erie County,003000,Census Tract 30; Erie County; Pennsylvania,2023,54120.0,15.4,19.7,26.1,10.9,4269,35.0,77.8,7.2,3.7,5.4,5.9,3321,306,158,231,253,4269,28.8
42049010101,049,Erie County,010101,Census Tract 101.01; Erie County; Pennsylvania,2023,81296.0,14.3,12.9,9.0,2.5,3061,45.1,94.0,0.3,1.3,0.8,3.6,2878,9,40,25,109,3061,12.9
42049010103,049,Erie County,010103,Census Tract 101.03; Erie County; Pennsylvania,2023,73750.0,12.4,9.0,25.0,4.2,1938,48.9,94.4,0.0,1.0,0.0,4.6,1829,0,19,0,90,1938,11.8
42049010104,049,Erie County,010104,Census Tract 101.04; Erie County; Pennsylvania,2023,81250.0,5.4,19.3,13.6,2.2,2379,46.6,93.2,1.4,2.2,0.3,2.9,2218,33,52,8,68,2379,9.5
42049010107,049,Erie County,010107,Census Tract 101.07; Erie County; Pennsylvania,2023,54083.0,12.7,12.4,20.0,18.4,1269,45.6,95.4,1.4,0.9,0.6,1.7,1211,18,12,8,20,1269,23.5
42049010108,049,Erie County,010108,Census Tract 101.08; Erie County; Pennsylvania,2023,,,2.8,,,2180,41.4,51.7,43.7,4.4,0.0,0.2,1126,953,96,0,5,2180,
42049010201,049,Erie County,010201,Census Tract 102.01; Erie County; Pennsylvania,2023,74886.0,8.2,17.8,16.1,6.3,5880,44.8,91.0,0.5,4.1,0.1,4.3,5352,28,241,8,251,5880,13.6
42049010202,049,Erie County,010202,Census Tract 102.02; Erie County; Pennsylvania,2023,77627.0,8.2,18.6,39.8,4.2,5307,49.1,97.0,0.0,1.4,0.4,1.2,5146,0,74,22,65,5307,11.1
42049010301,049,Erie County,010301,Census Tract 103.01; Erie County; Pennsylvania,2023,86544.0,6.2,19.2,2.3,5.7,4887,44.3,96.7,0.1,0.1,0.0,3.1,4727,5,6,0,149,4887,8.2
42049010303,049,Erie County,010303,Census Tract 103.03; Erie County; Pennsylvania,2023,95440.0,6.1,23.2,21.0,4.0,5884,39.8,94.9,0.2,1.4,2.8,0.7,5584,12,83,164,41,5884,8.1
42049010304,049,Erie County,010304,Census Tract 103.04; Erie County; Pennsylvania,2023,114250.0,3.7,28.6,25.0,4.6,5272,44.8,94.2,0.2,2.0,0.1,3.5,4967,8,107,5,185,5272,7.0
42049010400,049,Erie County,010400,Census Tract 104; Erie County; Pennsylvania,2023,85223.0,9.6,27.6,30.8,3.1,4410,48.7,92.8,0.3,5.2,1.0,0.7,4093,12,230,44,31,4410,11.9
42049010500,049,Erie County,010500,Census Tract 105; Erie County; Pennsylvania,2023,64762.0,10.8,30.4,55.1,3.1,3842,48.9,95.7,1.4,1.8,0.7,0.4,3676,55,68,26,17,3842,11.6
42049010700,049,Erie County,010700,Census Tract 107; Erie County; Pennsylvania,2023,76602.0,7.8,18.9,17.2,0.9,4137,39.7,85.8,0.6,1.5,3.4,8.7,3551,26,61,140,359,4137,4.5
42049010800,049,Erie County,010800,Census Tract 108; Erie County; Pennsylvania,2023,73925.0,9.9,16.3,28.6,5.9,3397,43.6,90.7,4.3,1.8,1.2,2.0,3081,145,61,42,68,3397,20.2
42049010902,049,Erie County,010902,Census Tract 109.02; Erie County; Pennsylvania,2023,70142.0,9.4,21.3,25.0,7.0,4002,51.5,90.9,1.9,2.0,2.8,2.4,3637,75,79,114,97,4002,14.0
42049010903,049,Erie County,010903,Census Tract 109.03; Erie County; Pennsylvania,2023,91955.0,8.5,23.9,25.9,5.4,7263,37.2,86.5,1.0,2.8,5.3,4.4,6285,74,204,386,314,7263,6.6
42049010904,049,Erie County,010904,Census Tract 109.04; Erie County; Pennsylvania,2023,155474.0,3.1,28.4,0.0,0.4,5539,45.6,87.8,1.4,0.3,7.8,2.7,4863,78,19,434,145,5539,0.9
42049011001,049,Erie County,011001,Census Tract 110.01; Erie County; Pennsylvania,2023,61838.0,5.6,28.4,10.4,10.3,6990,39.4,87.3,2.9,0.0,2.9,6.9,6104,205,0,200,481,6990,10.7
42049011002,049,Erie County,011002,Census Tract 110.02; Erie County; Pennsylvania,2023,47772.0,11.9,22.6,38.3,19.2,4102,56.9,81.9,5.0,3.8,4.5,4.8,3358,206,157,186,195,4102,11.6
42049011101,049,Erie County,011101,Census Tract 111.01; Erie County; Pennsylvania,2023,75396.0,10.1,18.5,16.0,9.7,5424,37.1,86.4,2.8,3.2,4.3,3.3,4687,151,172,232,182,5424,19.9
42049011102,049,Erie County,011102,Census Tract 111.02; Erie County; Pennsylvania,2023,82456.0,7.9,30.9,15.8,6.4,3233,37.8,81.9,4.2,11.2,0.0,2.7,2649,135,361,0,88,3233,13.5
42049011201,049,Erie County,011201,Census Tract 112.01; Erie County; Pennsylvania,2023,78042.0,19.7,14.8,47.8,1.7,4470,45.0,94.8,2.6,0.7,0.0,1.9,4237,115,30,0,88,4470,11.7
42049011202,049,Erie County,011202,Census Tract 112.02; Erie County; Pennsylvania,2023,70542.0,10.7,18.7,16.2,4.8,7303,50.0,95.3,0.9,2.9,0.0,0.9,6958,66,209,0,70,7303,5.1
42049011300,049,Erie County,011300,Census Tract 113; Erie County; Pennsylvania,2023,46506.0,17.8,18.3,18.5,4.1,3189,37.9,84.9,0.9,5.0,2.8,6.4,2709,29,161,88,202,3189,25.8
42049011400,049,Erie County,011400,Census Tract 114; Erie County; Pennsylvania,2023,71281.0,14.9,24.9,47.1,2.8,3786,38.9,85.1,11.9,0.5,0.6,1.9,3221,452,20,21,72,3786,16.9
42049011503,049,Erie County,011503,Census Tract 115.03; Erie County; Pennsylvania,2023,81571.0,3.8,18.9,13.8,9.5,3799,45.1,92.5,1.6,2.2,1.9,1.8,3515,59,85,72,68,3799,10.6
42049011508,049,Erie County,011508,Census Tract 115.08; Erie County; Pennsylvania,2023,91719.0,7.1,20.3,11.7,1.4,5109,46.9,90.0,0.0,2.9,5.7,1.4,4599,0,150,291,69,5109,5.9
42049011509,049,Erie County,011509,Census Tract 115.09; Erie County; Pennsylvania,2023,65960.0,17.3,16.5,0.0,5.1,2754,47.0,93.5,1.2,1.4,0.0,3.9,2575,34,39,1,105,2754,13.1
42049011510,049,Erie County,011510,Census Tract 115.10; Erie County; Pennsylvania,2023,81250.0,5.1,16.0,0.0,1.0,2798,53.1,96.9,0.0,0.5,1.1,1.5,2711,0,14,31,42,2798,8.1
42049011511,049,Erie County,011511,Census Tract 115.11; Erie County; Pennsylvania,2023,,35.7,19.7,7.4,38.1,2177,20.0,81.0,4.8,2.7,10.0,1.5,1764,104,58,218,33,2177,12.7
42049011600,049,Erie County,011600,Census Tract 116; Erie County; Pennsylvania,2023,67469.0,16.0,16.9,10.7,9.9,4069,42.9,91.0,1.2,1.6,0.7,5.5,3702,48,64,29,226,4069,24.2
42049011701,049,Erie County,011701,Census Tract 117.01; Erie County; Pennsylvania,2023,74223.0,8.7,22.3,13.0,7.4,3003,41.9,93.5,0.3,3.5,1.8,0.9,2808,8,106,54,27,3003,12.6
42049011702,049,Erie County,011702,Census Tract 117.02; Erie County; Pennsylvania,2023,84539.0,7.8,10.7,0.0,5.5,5445,40.9,90.1,0.2,4.3,0.0,5.4,4906,9,236,0,294,5445,20.1
42049011801,049,Erie County,011801,Census Tract 118.01; Erie County; Pennsylvania,2023,68750.0,8.1,16.1,15.3,2.0,2707,37.6,97.5,0.1,1.3,0.3,0.8,2638,4,35,9,21,2707,14.7
42049011802,049,Erie County,011802,Census Tract 118.02; Erie County; Pennsylvania,2023,70966.0,13.1,15.9,9.7,2.1,2724,50.4,97.7,0.0,1.3,0.2,0.8,2660,0,35,6,23,2724,13.3
42049011900,049,Erie County,011900,Census Tract 119; Erie County; Pennsylvania,2023,45081.0,29.2,20.2,28.3,16.0,6162,37.8,86.6,0.5,5.4,0.4,7.1,5339,31,331,25,436,6162,27.8
42049012001,049,Erie County,012001,Census Tract 120.01; Erie County; Pennsylvania,2023,77885.0,5.9,16.1,12.7,3.2,2514,51.5,93.9,0.0,3.0,0.7,2.4,2361,0,76,18,59,2514,13.9
42049012002,049,Erie County,012002,Census Tract 120.02; Erie County; Pennsylvania,2023,42754.0,21.0,8.1,10.9,13.9,2911,47.2,90.7,0.0,4.9,0.0,4.4,2641,0,142,0,128,2911,32.1
42049012100,049,Erie County,012100,Census Tract 121; Erie County; Pennsylvania,2023,71865.0,10.2,12.1,27.4,1.5,7310,44.9,94.7,0.1,3.6,0.2,1.4,6923,4,264,13,106,7310,12.3
42049012201,049,Erie County,012201,Census Tract 122.01; Erie County; Pennsylvania,2023,81250.0,8.0,23.3,15.2,2.1,6164,41.2,95.0,1.0,2.7,0.0,1.3,5853,63,168,0,80,6164,16.1
42049012202,049,Erie County,012202,Census Tract 122.02; Erie County; Pennsylvania,2023,40862.0,24.6,43.3,43.7,5.6,5303,23.6,91.4,1.7,3.5,1.3,2.1,4849,88,187,69,110,5303,12.7
42049012400,049,Erie County,012400,Census Tract 124; Erie County; Pennsylvania,2023,60278.0,10.5,19.1,11.8,9.4,1295,50.6,88.7,1.0,1.2,0.5,8.6,1149,13,15,7,111,1295,10.6
42053530100,053,Forest County,530100,Census Tract 5301; Forest County; Pennsylvania,2023,49405.0,12.0,8.3,4.1,6.1,4212,41.6,67.7,21.6,7.2,0.6,2.9,2852,911,305,27,117,4212,16.8
42053530200,053,Forest County,530200,Census Tract 5302; Forest County; Pennsylvania,2023,51029.0,16.6,9.5,3.1,7.9,2573,57.1,95.6,0.8,1.3,0.6,1.7,2461,20,33,15,44,2573,15.4
42065950100,065,Jefferson County,950100,Census Tract 9501; Jefferson County; Pennsylvania,2023,54293.0,10.2,11.6,4.1,7.4,2044,48.7,97.1,0.0,0.0,0.0,2.9,1984,0,0,0,60,2044,11.8
42065950200,065,Jefferson County,950200,Census Tract 9502; Jefferson County; Pennsylvania,2023,65436.0,13.8,10.0,9.3,3.0,3018,43.7,96.9,0.9,0.9,0.0,1.3,2925,26,28,0,39,3018,8.6
42065950300,065,Jefferson County,950300,Census Tract 9503; Jefferson County; Pennsylvania,2023,61983.0,13.9,11.3,9.8,5.7,5543,45.0,95.9,0.8,0.4,0.2,2.7,5317,47,21,11,147,5543,13.3
42065950400,065,Jefferson County,950400,Census Tract 9504; Jefferson County; Pennsylvania,2023,60677.0,9.6,10.0,17.4,7.3,1772,39.2,95.7,0.7,1.2,0.0,2.4,1696,12,21,0,43,1772,12.2
42065950500,065,Jefferson County,950500,Census Tract 9505; Jefferson County; Pennsylvania,2023,49722.0,18.8,18.0,19.5,15.3,2187,37.7,85.6,0.5,6.2,3.1,4.6,1872,11,136,67,101,2187,21.8
42065950600,065,Jefferson County,950600,Census Tract 9506; Jefferson County; Pennsylvania,2023,65433.0,11.5,12.0,20.3,4.4,5563,44.8,96.1,0.5,0.8,0.3,2.3,5347,27,42,15,132,5563,14.0
42065950700,065,Jefferson County,950700,Census Tract 9507; Jefferson County; Pennsylvania,2023,46433.0,23.1,10.3,22.5,10.7,2622,35.4,96.3,0.0,1.1,0.5,2.1,2526,0,29,14,53,2622,27.4
42065950800,065,Jefferson County,950800,Census Tract 9508; Jefferson County; Pennsylvania,2023,58407.0,15.0,11.9,10.9,7.5,3544,48.8,96.3,1.0,0.2,0.0,2.5,3414,34,6,0,90,3544,16.1
42065950900,065,Jefferson County,950900,Census Tract 9509; Jefferson County; Pennsylvania,2023,65156.0,14.1,11.9,7.9,4.5,4101,45.0,96.4,0.0,2.0,0.0,1.6,3955,0,83,2,61,4101,8.9
42065951000,065,Jefferson County,951000,Census Tract 9510; Jefferson County; Pennsylvania,2023,59261.0,16.2,7.2,10.1,17.5,4244,34.4,97.2,0.0,0.2,0.0,2.6,4124,0,9,0,111,4244,14.5
42065951100,065,Jefferson County,951100,Census Tract 9511; Jefferson County; Pennsylvania,2023,56310.0,13.0,13.2,16.5,4.2,3772,49.7,96.2,0.3,0.4,0.0,3.1,3627,12,16,0,117,3772,12.6
42065951200,065,Jefferson County,951200,Census Tract 9512; Jefferson County; Pennsylvania,2023,44645.0,23.1,15.0,19.9,8.9,3362,40.2,98.2,0.5,0.3,0.0,1.0,3300,16,10,0,36,3362,27.7
42065951300,065,Jefferson County,951300,Census Tract 9513; Jefferson County; Pennsylvania,2023,39111.0,18.9,11.9,40.7,17.7,2327,55.7,97.6,0.2,1.4,0.0,0.8,2271,4,32,0,20,2327,20.3
42083420100,083,McKean County,420100,Census Tract 4201; McKean County; Pennsylvania,2023,72159.0,4.5,16.5,27.1,2.6,3153,51.6,97.9,0.0,0.2,0.2,1.7,3086,0,5,6,56,3153,7.9
42083420200,083,McKean County,420200,Census Tract 4202; McKean County; Pennsylvania,2023,55726.0,29.1,10.9,24.1,26.7,3021,35.6,91.5,0.1,3.5,0.0,4.9,2764,2,105,0,150,3021,38.2
42083420300,083,McKean County,420300,Census Tract 4203; McKean County; Pennsylvania,2023,53833.0,34.0,11.6,26.9,19.7,2298,39.7,97.1,2.0,0.3,0.0,0.6,2231,47,8,0,12,2298,40.5
42083420400,083,McKean County,420400,Census Tract 4204; McKean County; Pennsylvania,2023,60288.0,8.9,16.9,6.4,6.7,2419,46.9,92.4,1.7,0.1,1.5,4.3,2235,42,3,37,102,2419,10.3
42083420500,083,McKean County,420500,Census Tract 4205; McKean County; Pennsylvania,2023,65019.0,14.0,14.6,0.0,3.1,2740,48.6,95.4,0.0,1.8,0.5,2.3,2615,0,48,13,64,2740,15.9
42083420600,083,McKean County,420600,Census Tract 4206; McKean County; Pennsylvania,2023,60675.0,11.6,10.1,8.7,3.4,5061,51.0,98.4,0.0,0.4,0.2,1.0,4981,2,21,12,45,5061,13.6
42083420700,083,McKean County,420700,Census Tract 4207; McKean County; Pennsylvania,2023,59135.0,19.8,13.7,22.3,4.9,4323,41.1,93.5,0.9,0.9,0.3,4.4,4040,37,39,15,192,4323,23.6
42083420800,083,McKean County,420800,Census Tract 4208; McKean County; Pennsylvania,2023,72564.0,14.9,9.6,4.7,7.3,3682,46.7,95.4,0.7,1.8,0.1,2.0,3514,27,68,5,68,3682,11.5
42083420900,083,McKean County,420900,Census Tract 4209; McKean County; Pennsylvania,2023,52431.0,8.2,10.6,14.0,5.0,1782,51.3,89.5,0.0,0.0,0.0,10.5,1595,0,0,0,187,1782,15.2
42083421000,083,McKean County,421000,Census Tract 4210; McKean County; Pennsylvania,2023,74987.0,7.9,11.7,24.8,3.0,5657,36.9,77.3,12.4,6.2,1.2,2.9,4373,699,350,66,169,5657,9.5
42083421100,083,McKean County,421100,Census Tract 4211; McKean County; Pennsylvania,2023,52468.0,7.9,12.0,11.4,10.7,3742,44.9,94.3,0.2,0.4,0.6,4.5,3529,9,16,24,164,3742,17.7
42083421200,083,McKean County,421200,Census Tract 4212; McKean County; Pennsylvania,2023,68553.0,5.2,17.1,6.1,2.6,2271,42.0,95.3,0.1,3.0,0.7,0.9,2164,3,68,16,20,2271,11.0
42121200000,121,Venango County,200000,Census Tract 2000; Venango County; Pennsylvania,2023,59353.0,12.2,11.8,8.3,1.7,2958,51.4,96.5,0.2,1.1,0.4,1.8,2854,5,34,11,54,2958,12.6
42121200100,121,Venango County,200100,Census Tract 2001; Venango County; Pennsylvania,2023,64444.0,10.1,10.2,32.4,3.8,3692,48.9,97.3,0.0,0.4,0.1,2.2,3594,0,13,4,81,3692,15.7
42121200201,121,Venango County,200201,Census Tract 2002.01; Venango County; Pennsylvania,2023,63750.0,13.9,11.9,25.5,6.2,3255,50.8,94.5,0.8,0.9,0.0,3.8,3076,27,30,1,121,3255,11.3
42121200202,121,Venango County,200202,Census Tract 2002.02; Venango County; Pennsylvania,2023,96071.0,3.6,24.0,0.0,1.0,1956,55.5,95.2,1.5,1.8,0.5,1.0,1863,29,35,10,19,1956,3.3
42121200300,121,Venango County,200300,Census Tract 2003; Venango County; Pennsylvania,2023,38594.0,36.8,10.6,39.2,18.9,1587,39.6,90.0,5.1,1.3,0.0,3.6,1429,81,21,0,56,1587,26.2
42121200400,121,Venango County,200400,Census Tract 2004; Venango County; Pennsylvania,2023,57375.0,13.8,19.0,11.6,8.8,2199,43.8,86.5,1.8,0.4,0.0,11.3,1903,39,8,0,249,2199,36.0
42121200500,121,Venango County,200500,Census Tract 2005; Venango County; Pennsylvania,2023,53929.0,7.0,9.7,10.5,11.6,2240,43.1,81.2,7.4,0.4,0.6,10.4,1818,166,8,14,234,2240,17.4
42121200600,121,Venango County,200600,Census Tract 2006; Venango County; Pennsylvania,2023,59594.0,9.1,14.3,6.9,4.6,4745,47.4,97.5,0.6,0.8,0.0,1.1,4626,29,39,0,51,4745,14.8
42121200700,121,Venango County,200700,Census Tract 2007; Venango County; Pennsylvania,2023,40691.0,28.9,5.8,19.9,28.4,1631,40.4,90.6,1.7,4.3,0.0,3.4,1477,28,70,0,56,1631,54.1
42121200800,121,Venango County,200800,Census Tract 2008; Venango County; Pennsylvania,2023,53500.0,22.3,14.1,18.7,5.2,2602,38.6,93.4,0.6,2.4,1.3,2.3,2430,15,63,35,59,2602,18.3
42121200900,121,Venango County,200900,Census Tract 2009; Venango County; Pennsylvania,2023,49688.0,18.0,9.3,32.0,21.9,2150,40.0,97.5,0.1,1.0,0.0,1.4,2097,2,21,0,30,2150,32.9
